tag_id,prox,amb,410,435,460,485,510,535,560,585,610,645,680,705,730,760,810,860,900,940
1,288,1438,0.5513513755047675,0.5436465353421698,0.6443171450501072,0.5528560387431655,0.6589667545804735,0.5884569310822446,0.5994416789006202,0.6066459512605161,0.7331258070282032,0.6881143058465664,0.7841106315169933,0.6248932931246225,0.7679451055969814,0.7793216479667737,0.828933605103547,0.7881999822181438,0.7547771724894504,0.6592593218164271
4,57,12593,0.668449224998173,0.6745963639813823,0.808423571779007,0.6827021146643959,0.8159754321978577,0.7029124799007719,0.654302946196892,0.6609523684059189,0.69396721661713,0.7786916438890467,0.803084854848932,0.6541352577269477,0.7219471041345195,0.7222222870498837,0.8453221362764805,0.7244390606652203,0.812920503688349,0.6884273102704935
