tag_id,prox,amb,410,435,460,485,510,535,560,585,610,645,680,705,730,760,810,860,900,940
2,831,256,1.2307694703491943,1.4871795007760438,1.4390240214781802,1.3134325464918088,1.4313723338032123,1.4306563143535118,1.2837837765583453,1.2758619266301194,1.2486772506400672,1.251908092144472,1.2093025254661214,1.1830986164439494,1.1384614551112944,1.1290320875832882,1.1549294952266955,1.1199998258695458,1.2000000000000002,1.0
5,1390,286,1.0,0.9777777124176279,0.9892472939098391,0.9870129545598658,0.9914527383088013,1.0000001937380003,1.0,1.0051280403809904,1.0,0.9934638938045925,1.0,1.0107526736623929,1.010752624189361,1.010988825322437,0.9904764745803161,0.9866669246377722,1.0,1.0666666311078585
