tag_id,plant_name,prox,amb,410,435,460,485,510,535,560,585,610,645,680,705,730,760,810,860,900,940
0,beetroot,98,7709,0.7978911377351501,0.8586955862039511,0.8814104110638842,0.9059501408639697,0.9334116208596673,0.9267999578366138,0.9376313222532335,0.9500190296405682,0.9701954900871415,0.9569376428063118,0.9647848184786315,0.9397292026837902,0.9521043735191502,0.9448645579126235,0.9643409841466551,0.9523811019467181,0.9742815358556484,0.9754383137937676
1,radish,288,1438,0.5513513755047675,0.5436465353421698,0.6443171450501072,0.5528560387431655,0.6589667545804735,0.5884569310822446,0.5994416789006202,0.6066459512605161,0.7331258070282032,0.6881143058465664,0.7841106315169933,0.6248932931246225,0.7679451055969814,0.7793216479667737,0.828933605103547,0.7881999822181438,0.7547771724894504,0.6592593218164271
2,spinach,66,5472,0.6958981961770234,0.8078726477298893,0.841134992752185,0.9004072699521513,0.9406594423780279,0.9199776675029109,0.9299146797521527,0.9403828258013937,0.9929912662022399,0.9374463590560854,1.0029185440959285,0.9520323580556854,1.0114108503668062,1.019264684893331,1.026213218104374,1.0386739904379432,0.9787235137332386,0.9928567754766151
3,beetroot,247,1874,0.6696831128442094,0.7044198273246982,0.7259566810559465,0.7444536540980586,0.7734974017503479,0.7762128201291151,0.8092190454188983,0.8149551001046539,0.8499092936740129,0.8095235541186119,0.839590207900095,0.8196891152404191,0.8985003394472523,0.9096856138521912,0.9123905151674649,0.9144379545759501,0.8747588824065982,0.8584070686809627
4,radish,57,12593,0.668449224998173,0.6745963639813823,0.808423571779007,0.6827021146643959,0.8159754321978577,0.7029124799007719,0.654302946196892,0.6609523684059189,0.69396721661713,0.7786916438890467,0.803084854848932,0.6541352577269477,0.7219471041345195,0.7222222870498837,0.8453221362764805,0.7244390606652203,0.812920503688349,0.6884273102704935
5,spinach,93,7572,0.7884269504558675,0.8338834446523856,0.8629031595734006,0.8764479075221234,0.9073524617772621,0.8890240248498991,0.9511306035234104,0.9594006460968391,0.9731341961170894,0.9627634806464531,0.969404109470583,0.9469729057048666,0.9507297846127859,0.9420143999261542,0.977821456527385,0.9457995272660152,0.989147340141266,0.9714288163489232
