1.8067568,1.8067568,1.8067568,1.8067568,1.8067568,1.8067568,1.8067568,1.8067568,1.8067568,1.8067568,1.8067568,1.8067568
2.710135,1.8067568,1.8067568,1.8067568,1.8067568,1.8067568,1.8067568,1.8067568,1.8067568,1.8067568,1.8067568,1.8067568
1.8067568,1.8067568,1.8067568,1.8067568,1.8067568,1.8067568,1.8067568,1.8067568,1.8067568,1.8067568,1.8067568,2.710135
2.710135,2.710135,1.8067568,1.8067568,1.8067568,1.8067568,1.8067568,1.8067568,1.8067568,1.8067568,1.8067568,1.8067568
1.8067568,1.8067568,1.8067568,1.8067568,1.8067568,1.8067568,1.8067568,1.8067568,1.8067568,1.8067568,2.710135,2.710135
2.710135,2.710135,2.710135,1.8067568,1.8067568,1.8067568,1.8067568,1.8067568,1.8067568,1.8067568,1.8067568,1.8067568
1.8067568,1.8067568,1.8067568,1.8067568,1.8067568,1.8067568,1.8067568,1.8067568,1.8067568,1.8067568,2.710135,2.710135
2.710135,2.710135,1.8067568,1.8067568,1.8067568,1.8067568,1.8067568,1.8067568,1.8067568,1.8067568,1.8067568,1.8067568
1.8067568,1.8067568,1.8067568,1.8067568,1.8067568,1.8067568,1.8067568,1.8067568,1.8067568,1.8067568,1.8067568,1.8067568
2.710135,1.8067568,1.8067568,1.8067568,1.8067568,1.8067568,1.8067568,1.8067568,1.8067568,1.8067568,1.8067568,1.8067568
1.8067568,1.8067568,1.8067568,1.8067568,1.8067568,1.8067568,1.8067568,1.8067568,1.8067568,1.8067568,1.8067568,1.8067568
2.710135,1.8067568,1.8067568,1.8067568,1.8067568,1.8067568,1.8067568,1.8067568,1.8067568,1.8067568,1.8067568,1.8067568
