2.890622,2.890622,2.890622,2.890622,2.890622,2.890622,2.890622,2.890622,2.890622,2.890622,2.890622,3.303567
3.303567,3.303567,2.890622,2.890622,2.890622,2.477676,2.477676,2.890622,2.477676,2.890622,2.890622,2.890622
2.890622,2.890622,2.477676,2.477676,2.477676,2.890622,2.477676,2.477676,2.477676,2.890622,2.890622,3.303567
3.716514,3.303567,2.890622,2.890622,2.477676,2.477676,2.477676,2.477676,2.477676,2.477676,2.477676,2.477676
2.477676,2.477676,2.477676,2.477676,2.477676,2.477676,2.477676,2.477676,2.477676,2.890622,2.890622,3.303567
4.12946,3.303567,2.890622,2.890622,2.477676,2.477676,2.477676,2.477676,2.477676,2.477676,2.477676,2.477676
2.477676,2.477676,2.477676,2.06473,2.477676,2.06473,2.477676,2.477676,2.477676,2.477676,2.890622,3.303567
4.542404,3.303567,2.890622,2.477676,2.477676,2.477676,2.06473,2.06473,2.06473,2.06473,2.06473,2.06473
2.477676,2.477676,2.06473,2.06473,2.06473,2.06473,2.06473,2.477676,2.477676,2.477676,2.890622,3.303567
4.955352,3.716514,2.890622,2.890622,2.477676,2.477676,2.477676,2.06473,2.06473,2.06473,2.06473,2.477676
2.477676,2.477676,2.477676,2.477676,2.477676,2.477676,2.477676,2.477676,2.477676,2.890622,3.303567,3.716514
4.955352,4.12946,3.303567,2.890622,2.890622,2.890622,2.477676,2.477676,2.477676,2.477676,2.477676,2.477676
