0.764977,0.764977,0.764977,0.764977,0.764977,0.764977,0.764977,0.764977,0.764977,0.764977,0.764977,1.1474652
1.1474652,1.1474652,0.764977,0.764977,0.764977,0.764977,0.764977,0.764977,0.764977,0.764977,0.764977,0.764977
0.764977,0.764977,0.764977,0.764977,0.764977,0.764977,0.764977,0.764977,0.764977,0.764977,0.764977,1.1474652
1.1474652,1.1474652,0.764977,0.764977,0.764977,0.764977,0.764977,0.764977,0.764977,0.764977,0.764977,0.764977
0.764977,0.764977,0.764977,0.764977,0.764977,0.764977,0.764977,0.764977,0.764977,0.764977,0.764977,1.1474652
1.1474652,1.1474652,0.764977,0.764977,0.764977,0.764977,0.764977,0.764977,0.764977,0.764977,0.764977,0.764977
0.764977,0.764977,0.764977,0.764977,0.764977,0.764977,0.764977,0.764977,0.764977,0.764977,0.764977,1.1474652
1.1474652,1.1474652,0.764977,0.764977,0.764977,0.764977,0.764977,0.764977,0.764977,0.764977,0.764977,0.764977
0.764977,0.764977,0.764977,0.764977,0.764977,0.764977,0.764977,0.764977,0.764977,0.764977,0.764977,1.1474652
1.529954,1.1474652,0.764977,0.764977,0.764977,0.764977,0.764977,0.764977,0.764977,0.764977,0.764977,0.764977
0.764977,0.764977,0.764977,0.764977,0.764977,0.764977,0.764977,0.764977,0.764977,0.764977,1.1474652,1.1474652
1.529954,1.1474652,1.1474652,0.764977,0.764977,0.764977,0.764977,0.764977,0.764977,0.764977,0.764977,0.764977
