0.7951048,0.7951048,0.7951048,0.7951048,0.7951048,0.7951048,0.7951048,0.7951048,0.7951048,0.7951048,0.7951048,0.7951048
0.7951048,0.7951048,0.7951048,0.7951048,0.7951048,0.7951048,0.7951048,0.7951048,0.7951048,0.7951048,0.7951048,0.7951048
0.7951048,0.7951048,0.7951048,0.7951048,0.7951048,0.7951048,0.7951048,0.7951048,0.7951048,0.7951048,0.7951048,0.7951048
0.7951048,0.7951048,0.7951048,0.7951048,0.7951048,0.7951048,0.7951048,0.7951048,0.7951048,0.7951048,0.7951048,0.7951048
0.7951048,0.7951048,0.7951048,0.7951048,0.7951048,0.7951048,0.7951048,0.7951048,0.7951048,0.7951048,0.7951048,0.7951048
0.7951048,0.7951048,0.7951048,0.7951048,0.7951048,0.7951048,0.7951048,0.7951048,0.7951048,0.7951048,0.7951048,0.7951048
0.7951048,0.7951048,0.7951048,0.7951048,0.7951048,0.7951048,0.7951048,0.7951048,0.7951048,0.7951048,0.7951048,0.7951048
0.7951048,0.7951048,0.7951048,0.7951048,0.7951048,0.7951048,0.7951048,0.7951048,0.7951048,0.7951048,0.7951048,0.7951048
0.7951048,0.7951048,0.7951048,0.7951048,0.7951048,0.7951048,0.7951048,0.7951048,0.7951048,0.7951048,0.7951048,0.7951048
0.7951048,0.7951048,0.7951048,0.7951048,0.7951048,0.7951048,0.7951048,0.7951048,0.7951048,0.7951048,0.7951048,0.7951048
0.7951048,0.7951048,0.7951048,0.7951048,0.7951048,0.7951048,0.7951048,0.7951048,0.7951048,0.7951048,0.7951048,0.7951048
0.7951048,0.7951048,0.7951048,0.7951048,0.7951048,0.7951048,0.7951048,0.7951048,0.7951048,0.7951048,0.7951048,0.7951048
