0.868386,0.868386,0.868386,0.868386,0.868386,0.868386,0.868386,0.868386,0.868386,0.868386,0.868386,0.868386
0.868386,0.868386,0.868386,0.868386,0.868386,0.868386,0.868386,0.868386,0.868386,0.868386,0.868386,0.868386
0.868386,0.868386,0.868386,0.868386,0.868386,0.868386,0.868386,0.868386,0.868386,0.868386,0.868386,0.868386
0.868386,0.868386,0.868386,0.868386,0.868386,0.868386,0.868386,0.868386,0.868386,0.868386,0.868386,0.868386
0.868386,0.868386,0.868386,0.868386,0.868386,0.868386,0.868386,0.868386,0.868386,0.868386,0.868386,0.868386
0.868386,0.868386,0.868386,0.868386,0.868386,0.868386,0.868386,0.868386,0.868386,0.868386,0.868386,0.868386
0.868386,0.868386,0.868386,0.868386,0.868386,0.868386,0.868386,0.868386,0.868386,0.868386,0.868386,0.868386
0.868386,0.868386,0.868386,0.868386,0.868386,0.868386,0.868386,0.868386,0.868386,0.868386,0.868386,0.868386
0.868386,0.868386,0.868386,0.868386,0.868386,0.868386,0.868386,0.868386,0.868386,0.868386,0.868386,0.868386
0.868386,0.868386,0.868386,0.868386,0.868386,0.868386,0.868386,0.868386,0.868386,0.868386,0.868386,0.868386
0.868386,0.868386,0.868386,0.868386,0.868386,0.868386,0.868386,0.868386,0.868386,0.868386,0.868386,0.868386
0.868386,0.868386,0.868386,0.868386,0.868386,0.868386,0.868386,0.868386,0.868386,0.868386,0.868386,0.868386
