329.9686,323.6077,450.8245,778.4076,900.0586,928.6824,1044.768,1427.213,1508.314,1610.0876,1657.7936,1305.562,1852.5944,1851.004,1891.5544,1892.35,1905.0716,1917.793,1923.3584,1902.6856,1893.1448
1610.0876,1633.9408,1648.252,1656.9988,1665.745,1661.769,1666.5396,1665.745,1668.13,1695.9588,1725.3776,1735.714,1746.8452,1764.3376,1781.035,1800.1176,1802.5024,1823.9704,1831.9216,1842.258,1853.3892
1608.4972,1625.1944,1633.9408,1638.711,1649.0476,1656.9988,1664.1544,1671.31,1681.6468,1694.3684,1705.4996,1719.017,1731.7384,1747.6404,1762.7472,1775.469,1787.3956,1796.937,1805.6832,1812.839,1820.79
1638.711,1645.072,1654.613,1656.2032,1660.974,1660.179,1659.384,1634.7356,1663.3596,1663.3596,1672.9008,1684.032,1699.139,1715.836,1724.582,1750.0256,1765.133,1780.24,1792.9616,1803.298,1812.044
1633.9408,1647.457,1661.769,1671.31,1682.442,1693.5732,1700.729,1699.9344,1714.2464,1738.894,1762.7472,1781.83,1800.1176,1826.3556,1853.3892,1883.603,1938.4656,2013.2056,2118.16,2268.434,2475.1616
1590.2096,1606.907,1644.277,1674.491,1719.017,1764.3376,1814.4292,1737.304,1726.1724,1780.24,1881.218,2026.7224,2122.93,2202.441,2325.682,2394.856,2751.063,3481.764,3588.308,3496.871,3181.214
1594.185,1610.0876,1677.671,1722.197,1824.766,1950.3924,1906.6612,1614.0628,1605.3168,1819.2,2052.165,1964.7044,1977.426,2133.266,2436.202,2645.314,2958.585,3263.111,3032.53,2615.1,2594.427
1522.6256,1530.577,1639.506,1672.9008,1746.8452,1816.0196,1901.891,1730.148,1527.3968,1569.537,1855.7748,1916.203,1928.129,1982.1964,2276.385,2570.574,3201.092,3171.673,3063.539,2724.825,2488.678
1520.2404,1546.479,1645.072,1690.393,1765.133,1860.5456,1894.735,1575.8976,1548.069,1830.331,2049.781,1969.475,2110.208,2130.086,2518.097,2902.928,3466.658,3395.893,3145.435,2628.617,2660.421
1751.616,1850.209,1979.811,1985.3768,2006.0496,2026.7224,2071.248,1945.622,1760.362,1781.83,1961.5236,2171.431,2165.071,2241.401,2468.005,2661.216,2958.585,2981.643,2775.711,2410.758,2324.091
1674.491,1668.925,1677.671,1680.0564,1693.5732,1705.4996,1722.197,1704.705,1781.035,2024.337,2363.847,2381.339,2256.507,2111.003,2145.193,2130.881,2091.125,2058.527,2026.7224,2013.2056,2025.9276
1521.036,1536.143,1594.98,1606.112,1618.8336,1637.121,1643.4816,1597.366,1574.308,1606.907,1694.3684,1810.454,1931.3096,1953.5724,2010.82,2140.422,2308.985,2235.039,2235.039,2204.826,2268.434
1510.6992,1520.2404,1592.595,1589.4148,1583.849,1597.366,1636.326,1505.9284,1443.1152,1498.7724,1625.9892,1603.7268,1693.5732,1664.1544,1722.9924,1922.5636,2242.991,2310.575,2231.064,2098.282,2217.547
1324.6448,1331.0056,1428.0084,1503.543,1569.537,1666.5396,1708.6804,1526.6012,1337.3664,1334.981,1632.3504,1785.0104,1658.5884,1773.0836,1948.007,2633.387,3166.903,3174.059,2999.135,2673.143,2779.687
1307.1524,1322.2596,1421.6476,1426.418,1500.363,1555.2252,1584.644,1357.244,1274.553,1379.507,1598.161,1536.143,1564.7664,1653.023,1831.1268,2611.124,3228.921,3074.67,2588.862,2123.725,1937.6708
1664.1544,1650.638,1831.9216,1986.967,2187.333,2333.633,2332.042,2148.373,1920.1784,1860.5456,2268.434,2489.473,1797.732,1758.772,1761.1576,2404.397,3262.315,3133.508,2593.632,2066.478,1865.316
1781.035,1967.0896,1997.3032,1965.499,2014.0008,2073.633,2023.5416,1814.4292,1691.188,1821.585,2174.612,2050.576,1920.1784,1858.9552,1943.2364,2007.64,2461.645,2879.075,3013.448,2848.861,2828.188
1594.98,1561.586,1533.7576,1525.8064,1539.323,1529.782,1517.855,1497.1824,1483.6656,1479.69,1521.036,1660.974,1802.5024,1887.579,1850.209,1831.9216,1812.044,1837.4876,1897.915,1909.842,1885.1936
1669.7204,1748.4356,1874.857,1889.964,1840.6676,1711.0656,1680.8516,1705.4996,1742.075,1825.5608,2113.389,2440.177,2608.739,2696.995,2715.284,2691.43,2681.889,2748.677,2783.662,2821.828,2782.072
1634.7356,1682.442,1746.0504,1816.0196,1838.2824,1803.298,1804.093,1922.5636,2064.092,2035.4684,1996.5084,1940.851,1844.6432,1905.8664,2138.0368,2341.583,2510.146,2638.9532,2695.406,2721.644,2766.17
